Word,Positive Score,Negative Score
ਓਥੇ,0.0,0.0
ਮਜ਼੍ਹਬੀ,0.75,0.0
ਠੇਲ੍ਹ,0.20833333,0.29166666
ਆਸਰਾ,0.296875,0.25
ਸਮਾਗਮ,0.0,0.0
ਜਾਅਲਸਾਜ,0.0,0.0
ਪੌਲਿਟਿਕਸ,0.0,0.0
ਪੂਜਾ,0.0,0.0
ਖਮਿਆਜ਼ਾ,0.0,0.0
ਖੁਦਗਰਜੀ,0.0,0.625
ਕਟੜਤਾਵਾਦੀ,0.625,0.0
ਮਾਤ੍ਰੀ,0.0,0.0
ਚੌਂਤਾ,0.0,0.125
ਸੌਂਹ,0.25,0.0
ਘਾਤਕ_ਯੋਗ,0.16071428,0.33333334
ਕਢਾਈ,0.5,0.0
ਨਾਮੁਨਾਸਬ,0.25,0.73214287
ਨਹੱਕ,0.20833333,0.5
ਗੋਦੀ,0.275,0.20833333
ਅੰਧੇਰ,0.3125,0.41666666
ਆਖਰੀ,0.275,0.325
ਬੈਠਕ,0.0,0.0
ਲਸ਼ਕਰੀ,0.0,0.0
ਸਨਾਨ,0.0,0.0
ਸੌਦੇਬਾਜ਼ੀ,0.0,0.0
ਅਤੀਸਾਰ,0.0,0.625
ਜੈਪਨੀਜ਼,0.0,0.0
ਟਰਾਂਸਪੋਰਟ,0.1875,0.125
ਸਮਾਜਵਾਦੀ,0.0,0.0
ਹੰਨਾ,0.0,0.0
ਹੁੱਲਣਾ,0.125,0.125
ਸਨਾਸ,0.1875,0.125
ਢੋਣਾ,0.5,0.125
ਜ਼ਿਆਦਤਰ,0.125,0.25
ਗੋਲ਼ਾਈ,0.0,0.0
ਵਿਚਕਾਰਲਾ,0.0,0.0
ਅਵਰਤ,0.0,0.25
ਸ਼ੁੱਧ-ਪਵਿੱਤਰ,0.0,0.0
ਅੜਬੰਗ,0.375,0.625
ਜਖਮੀ,0.125,0.6875
ਅਕਾਊਂਟ,0.75,0.125
ਅਵਰਨ,0.0,0.1875
ਕਨਪੇੜਾ,0.25,0.625
ਦੰਦਰੀ,0.0,0.0
ਮੰਦਰ,0.0,0.0
ਪੁਸ਼ਟ,0.1875,0.125
ਜੈਪਨੀਸ,0.0,0.0
ਚਲਦਾ,0.6875,0.375
ਢਨਾਈ,0.0,0.0
ਮੰਦਾ,0.0,0.25
ਮੰਦੀ,0.0,0.25
ਸਿਮਟਾ,0.0,0.0
ਸੋਟੀ,0.125,0.125
ਦਲਿੱਦਰੀਆਂ,0.0,0.125
ਆਸਤੀਕ_ਰਿਸ਼ੀ,0.0,0.0
ਕਸੁੰਭਾ,0.0,0.0
ਸੋਟਾ,0.125,0.125
ਸਾਤਾਰਾ_ਜ਼ਿਲ੍ਹਾ,0.1875,0.125
ਟ੍ਰਾਲੀ,0.0,0.0
ਲਹੁਣਾ,0.0,0.0
ਗੋਟਾ,0.0625,0.25
ਮਰਿਆੜ,0.125,0.0
ਸੌਂਫ,0.0,0.0
ਨਕਲੀਆ,0.25,0.375
ਨਿੱਜੀ,0.29166666,0.16666667
ਸੌਂਪ,0.0,0.0
ਚਿੜਚਿੜ,0.0,0.3125
ਵਿਧਾਨਿਕੀ,0.75,0.0
ਬੀਸਣਾ,0.0,0.0
ਭਸਮਾਸੁਰ,0.0,0.0
ਮਝੇਰੂ,0.0,0.0
ਕਬਾਇਲੀ,0.0,0.0
ਮਾਨ_ਚਿਤਰ,0.0,0.25
ਸ਼ਿਸ਼ਟਾਚਾਰ,0.0,0.0
ਸੁਸਾਇਟੀ,0.0,0.0
ਗੇੜਵਾਂ,0.25,0.16666667
ਵਰਤ,0.125,0.0
ਵਰਣ,0.0,0.0
ਹਫਾਉ,0.25,0.0
ਸਥਾਨਅੰਤਰਿਤ,0.25,0.1875
ਵਰਸ,0.0,0.0
ਜੁਬਲੀ_ਅੰਬ,0.0,0.0
ਸੋਝੀ,0.265625,0.125
ਤਬੱਦਲ,0.125,0.0
ਨਿਰਧਾਰਿਤ_ਕਰਨਾ,0.0,0.0
ਅਢੁੱਕਵਾਂ,0.0,0.8125
ਸਹਾਇਤਾ_ਲੈਣਾ,0.104166664,0.1875
ਪਣਚੱਕੀ,0.0,0.0
ਤਿਉਹਾਰ,0.0,0.0
ਕੱਟੜਪੁਣਾ,0.25,0.125
ਤਮੀਜ਼,0.5,0.0
ਸਰਵਾਹੀ,0.0,0.0
ਆਤੰਕਵਾਦੀ,0.0,0.0
ਗੋਡਾ,0.0,0.0
ਮਚਾਉਣਾ,0.21428572,0.29166666
ਤਰਜ਼ਮਾ,0.0,0.0
ਕਹਿਰਵਾਨ,0.375,0.625
ਕਰਤੱਵਪਾਲਨ,0.19642857,0.16666667
ਆਬਾਦੀ,0.0,0.0
ਰੁਕਵਾਉਣਾ,0.125,0.25
ਵਰਗ,0.325,0.3392857
ਢੌਂਗ,0.20833333,0.375
ਅਸਥਿਰ,0.25,0.4375
ਪੁੱਠਾ_ਕਰਨਾ,0.0,0.125
ਸੰਗੀਤਮਈ_ਕਿਰਿਆ,0.875,0.0
ਨੁਕਰੀਲਾ,0.125,0.125
ਹਮਸਾਇਆ,0.0,0.0
ਵਲਣ,0.1875,0.275
ਵਲਟੋਹੀ,0.0,0.0
ਓਭੜ,0.0,0.5
ਈਜਾਦ,0.0,0.0
ਸੋਫਾ,0.0,0.0
ਬਿਠਵਾਉਣਾ,0.0,0.0
ਸਨੇਹ,0.45833334,0.33333334
ਨਿੱਘਾ,0.3611111,0.32142857
ਜੌਹਰੀ,0.0,0.0
ਛਿੜਕਾ,0.0,0.0
ਭੂਰਾ_ਰੰਗ,0.0,0.375
ਅਰਾਮਦਾਇਕ,0.21875,0.35
ਗਿਰਾਵ,0.2375,0.22321428
ਅਸਥਾਨ,0.25,0.275
ਘਬਰਾਹਟ,0.25,0.43269232
ਉਪਸਥਿਤੀ,0.5,0.0
ਅਪਾਹਜ,0.0,0.5
ਗੋਬਰ,0.0,0.0
ਕੁਟੰਬ,0.0,0.0
ਜਰਮਨ-ਭਾਸ਼ਾ,0.0,0.0
ਉਪਯੋਗਕਰਤਾ,0.0,0.0
ਨਿੱਗਾ,0.125,0.3125
ਝਸਵਾਉਣਾ,0.0,0.0
ਮੱਕਰ,0.0,0.0
ਅਪਰਵਾਨਿਤ,0.125,0.6666667
ਪਤੀਵਰਤ,0.3,0.0625
ਅਸਥਾਈ,0.25,0.25
ਘੈਂਟੀ,0.0,0.0
ਸ਼ੁਰੂ_ਹੋਣਾ,0.0,0.0
ਟਟਿਆ,0.0,0.0
ਧਨਵਾਦੀ,0.0,0.125
ਸਮਾਜਕ,0.0,0.0
ਰਾਜਦੂਤ,0.0,0.125
ਸੂਕਰੀ,0.0,0.0
ਖੈਰਾਤ,0.3125,0.5
ਗਾਮਚੀ,0.0,0.0
ਗਿਰਾਂ,0.25,0.125
ਫੁੱਲਦਾਨ,0.0,0.0
ਸ਼ਕਲ,0.0625,0.29166666
ਗਾਮਚਾ,0.0,0.0
ਘੁਸੜਨਾ,0.25,0.375
ਬੇਕਸੂਰ,0.3,0.28125
ਨਿੱਗਰ,0.34558824,0.47368422
ਸਾਪੇਖ,0.25,0.5
ਸ੍ਵੱਛ,0.421875,0.390625
ਮਸਤੀਖੋਰ,0.0,0.0
ਪੈੱਨਸਿਲ,0.0,0.0
ਸਮਾਜੀ,0.0,0.0
ਉਲ਼ਟਣਾ,0.0,0.25
ਚੁਣਿਆ,0.125,0.0
ਨ੍ਹਾਉਣ,0.0,0.0
ਦੁਮੂੰਹੀ,0.0,0.0
ਨਿੱਕਾ,0.125,0.43055555
ਬੈਰੂਨੀ,0.0,0.0
ਕਟੀਲਾ,0.3272059,0.375
ਦ੍ਰਿਸ਼ਟੀ,0.0,0.0
ਤਜ਼ਵੀਜ,0.0,0.0
ਨੋਕੀਲਾ,0.0,0.0
ਸਿੱਧ_ਹੋਣਾ,0.0,0.0
ਅਵਸਰ,0.296875,0.0
ਪੁਰਸ਼-ਸੰਬੰਧੀ,0.375,0.25
ਰੈਗੂਲੇਸ਼ਨ,0.0,0.0
ਟੂਣਾ,0.4375,0.375
ਤਰਖਾਣ,0.0,0.0
ਸ਼ਗਨ,0.0,0.0
ਅੰਨ_ਗ੍ਰਹਿਣ,0.20833333,0.25
ਟੂਟੀ,0.25,0.25
ਹੰਭਾ,0.25,0.29166666
ਨਿਗ੍ਹਾ,0.0,0.0
ਈਰਾਨੀ,0.0,0.0
ਵੀਡੀਓ,0.1,0.15
ਘੁਮੰਡ,0.375,0.33333334
ਜੁਗਲਿ,0.0,0.0
ਤੁਰਕਮੇਨੀ,0.0,0.0
ਨਿੱਕਰ,0.0,0.0
ਝਾਂਸੇਬਾਜ਼ੀ,0.0,0.0
ਸਮੱਸਿਆ,0.125,0.425
ਮੰਮਾ,0.125,0.25
ਕਾਰਕੁਨ,0.5,0.0
ਮੰਮੀ,0.0,0.0
ਪ੍ਰਯਤਨਸ਼ੀਲ,0.0,0.0
ਲੜਖੜਾਉਣਾ,0.16666667,0.27083334
ਜਗੀਰਦਾਰ,0.0,0.0
ਸੋਨਾ,0.1875,0.125
ਦੁਖਗਾਥਾ,0.375,0.5625
ਛਿਗਲਾ,0.125,0.0
ਸਹਿਗਾਮਣੀ,0.16666667,0.5
ਖਾਦ_ਪਦਾਰਥ,0.0,0.0
ਛਾਤਾਧਾਰੀ,0.0,0.0
ਓਲਾ,0.5,0.0
ਔਹਰਿਆ,0.25,0.5972222
ਮ੍ਰਿਤ_ਵਿਅਕਤੀ,0.0,0.5
ਤਰੋਤਾਜ਼ਾ,0.4375,0.5
ਕਚਰਾਧ,0.0,0.75
ਵਸਤ,0.0,0.0
ਜੁਜ਼ਵੀ,0.5,0.0
ਵਸਣ,0.0,0.0
ਜਾਲ੍ਹਸਾਜ,0.0,0.0
ਅਸੰਮਤੀ,0.0,0.0
ਮਾਹਾਵਾਰੀ,0.0,0.125
ਜਮ੍ਹਾ_ਕਰਨਾ,0.0,0.1875
ਫੈਲਾਉਣਾ,0.0,0.0
ਕਚਰਾਓ,0.0,0.125
ਗੋਪੀ,0.0,0.0
ਹੁਨਾਲ਼ਾ,0.0,0.0
ਨਾਦਾਨੀ,0.4375,0.375
ਔਖੀ,0.0,0.625
ਸਹਿਣ_ਕਰਨਾ,0.5,0.125
ਔਖਾ,0.125,0.6041667
ਔਕੜ,0.125,0.44117647
ਸਾਕਾਗੀਰੀ,0.0,0.0
ਮੰਬਾ,0.0,0.375
ਸਮੁੱਚਾ,0.4375,0.125
ਉਰ੍ਹਾਂ,0.375,0.5
ਅਕੁਸ਼ਲ,0.125,0.275
ਪੀੜਨ,0.0,0.0
ਸੋਧਕ,0.0,0.0
ਇਨਕਲਾਬ,0.125,0.0
ਵਡਭਾਗੀਆਂ,0.875,0.0
ਕਦਾਮਤਪਸੰਦ,0.20833333,0.33333334
ਤਰਸੂਲ,0.0,0.0
ਅਸ਼ਕਤ,0.25,0.5416667
ਗੱਡਣਾ,0.20833333,0.0
ਉਨਮੁਖਤਾ,0.5,0.125
ਜਿਲ੍ਹ,0.0,0.0
ਅਸ਼ਕਯ,0.083333336,0.0625
ਥੁਥਨੀ,0.0,0.0
ਸੰਜਮ,0.3125,0.3125
ਦਸਤਕ,0.16666667,0.5
ਹਵਾਹਾਰਾ,0.0,0.0
ਦਸਣਾ,0.5,0.0
ਹਵਾਹਾਰੀ,0.0,0.0
ਹਲੂਣੀਂ,0.0,0.125
ਅਦ੍ਰਿਸ਼,0.125,0.625
ਬੇਇੰਤਹਾ,0.0,0.0
ਸਉਲਾ,0.16666667,0.35416666
ਦਾਨਸ਼ਮੰਦ,0.55,0.1875
ਹਲੂਣਿਓ,0.0,0.125
ਅਸਤੀ,0.0,0.0
ਹੈਂਕੜ-ਬਾਜ,0.25,0.32692307
ਵਾਪਸ_ਮੋੜਣਾ,0.0,0.0625
ਸਿਰਸਾ,0.5,0.0
ਖੋਖਾ,0.125,0.0
ਔਖੇ,0.125,0.625
ਗੰਜੀ,0.375,0.125
ਕੇਲਾ,0.0,0.0
ਇਕਤਰਫ਼ਾ,0.0,0.0
ਔਗਤ,0.25,0.0
ਦਸਤਾ,0.375,0.41666666
ਖੁੱਲ_ਜਾਣਾ,0.0,0.0
ਸਮੀਪੀ,0.39583334,0.375
ਹਵਾਦਾਰ,0.0,0.0
ਇੰਤਖਾਬ,0.5,0.125
ਸੰਜੋ,0.0,0.125
ਦਸਤੀ,0.125,0.3125
ਅਸਤਰ,0.0,0.0
ਚਕੂੰਧਰ,0.0,0.0
ਕਦਾਮਤਪਸੰਦੀ,0.25,0.0
ਮੁਸਕਣੀ,0.0,0.0
ਸੁਸ਼ੀਲ,0.625,0.3125
ਆਭੂਸ਼ਣ,0.125,0.125
ਨਿਰਵਿਘਨ,0.5,0.625
ਕੰਬਣਾ,0.16666667,0.3125
ਮਿੱਤਰਤਾਪੂਰਨ,0.125,0.25
ਕੰਬਣੀ,0.21875,0.35416666
ਉਣ੍ਹੱਤਰ,0.0,0.0
ਕਰਾਮਾਤ,0.39285713,0.125
ਅਰੁਣਾਪ੍ਰਿਯਾ,0.29166666,0.125
ਵਸਫ਼,0.0,0.0
ਔਘਟ,0.2625,0.5089286
ਵਹਿ,0.0,0.0
ਵਹਾ,0.0,0.0
ਟੂੰਬ,0.0,0.1875
ਹਮਸਫ਼ਰ,0.0,0.0
ਜੋਖਣਾ,0.0,0.0
ਤਿਆਗੀਦਾ,0.25,0.0
ਭਉਰੀ,0.0,0.16666667
ਸੰਚਣ,0.0,0.75
ਫੇਰਾ,0.125,0.125
ਅਸ਼ੁੱਧਤਾ,0.125,0.75
ਕੇਵਲ,0.421875,0.25
ਬਿਕਰੀ,0.0,0.0
ਸੱਬਰਕੱਤਾ,0.1875,0.25
ਮੁੰਗੀਆ,0.125,0.625
ਉਦਾਰਵਾਦ,0.125,0.0
ਦਕਾਨ,0.375,0.0
ਮਾੜਾ_ਹੋਣਾ,0.375,0.125
ਅਣਮਿਥਿਆ,0.125,0.5
ਕੇਵਟ,0.0,0.0
ਇਰਦ-ਗਿਰਦ,0.125,0.75
ਗਰਭਵਤੀਆਂ,0.0,0.0
ਝਿਊਰ,0.0,0.0
ਨਾਨਾ,0.27083334,0.35416666
ਅਸਤਰਧਾਰੀ,0.25,0.125
ਖੁਜਲੀ,0.0,0.5
ਲਟਕਣਾ,0.0,0.0
ਅਣਹੋਂਦ,0.2,0.25
ਵਿਅਸਤ_ਰਹਿਣਾ,0.3125,0.25
ਸੁੰਗੜੇਵਾਂ,0.0,0.0
ਚੱਲਣਾ,0.275,0.26785713
ਮਾਲੂਮ_ਕਰਨਾ,0.22916667,0.20833333
ਅਸਥੀ,0.0,0.0
ਵਲ_ਖਾਣਾ,0.0,0.0
ਹਿਲ਼ਾਉਣਾ,0.33333334,0.125
ਵਾਰ,0.16666667,0.0
ਨੱਕਾਸ਼ੀ,0.125,0.0
ਵਿਸਤ੍ਰਿਤ,0.0,0.0
ਵਾਸ,0.0,0.0
ਸੰਗੀ,0.16666667,0.5
ਨਿਆਸ,0.0,0.625
ਇੰਜ੍ਹ,0.0,0.0
ਵਾਲ਼,0.0,0.0
ਹਿੰਡੋਲਾ_ਰਾਗ,0.0,0.0
ਮੁਲਤਵੀ,0.0,0.0
ਨਮੂਨੀਆ,0.0,0.75
ਵਾਲ,0.0,0.0
ਦਸਤੂਰ,0.25,0.125
ਕੰਪਾਸਟ,0.0,0.0
ਹੱਕਸ਼ਨਾਸ,0.45833334,0.1875
ਉਪੱਦਰੀ,0.20833333,0.4375
ਵਿਚ,0.0,0.0
ਤੱਕਲ਼ੀ,0.0,0.0
ਨਾਦਮ,0.5,0.75
ਗਫਲਤ,0.25,0.125
ਤੱਕਲ਼ਾ,0.0,0.0
ਸੂਹੀਆ,0.125,0.125
ਨਾਦਰ,0.375,0.45833334
ਨਿਰਮਾਣ_ਕਰਨਾ,0.0,0.0
ਦੁਸਾਂਘੜ,0.0,0.625
ਨਿਆਜ਼,0.31666666,0.1875
ਵਾਗ,0.0,0.0
ਹਿਲੋਰਾ,0.27083334,0.29166666
ਵਾਕ,0.0,0.0
ਨਿਸਤਾਰਾ,0.0,0.25
ਕਸੈਲ਼ਾਪਣ,0.20833333,0.40625
ਲਿਸ਼ਕਵਾਂ,0.5,0.0
ਸੰਘੀ,0.5,0.0
ਰਫਤਾਰ,0.0,0.20833333
ਵਾਟ,0.0,0.0
ਤਲਛਤ,0.0,0.0
ਵਾਜ,0.625,0.125
ਨਾਦੀ,0.0,0.0
ਵਾਚ,0.25,0.0
ਨਿਸਤਾਰੇ,0.0,0.75
ਵਿਅਰਥ_ਦਾ_ਗਾਹ_ਪਾਉਣਾ,0.375,0.33333334
ਮਹੱਤਵਪੂਰਨ_ਵਿਅਕਤੀ,0.0,0.0
ਵਾਦ,0.375,0.625
ਚੁਭੋਣਾ,0.0,0.4375
ਸ੍ਵਰ,0.5,0.16666667
ਸਰਦਰਿਤੂ,0.328125,0.3846154
ਹੈਂਡਲ,0.0,0.125
ਪੁਰਤਗੀਜ਼,0.0,0.0
ਅਕਾਲ,0.0,0.0
ਅੱਜਕਲ੍ਹ,0.0,0.0
ਨਿਯਮਬਧ,0.375,0.33333334
ਨਿਅਤ,0.25,0.375
ਰਾਜਦਰਬਾਰ,0.0625,0.0625
ਢੰਗੀ,0.47916666,0.25
ਨਿਆਂ,0.0,0.0
ਢੰਗਾ,0.0,0.0
ਛੱਪੜੀ,0.0,0.25
ਉਭਰਣਾ,0.125,0.125
ਅਕਾਰ,0.375,0.0
ਸਾਜ_ਸੰਭਾਲ,0.0,0.0
ਨਿਆਈ,0.25,0.25
ਨਿਆਇ,0.75,0.0
ਝਾਤੀ,0.25,0.375
ਕੇਰੀ,0.0,0.0
ਗਊ_ਝੁੰਡ,0.125,0.0
ਦੁਬਿਧਾਜਨਕ,0.25,0.475
ਸੰਗਮ,0.0,0.125
ਭਾਗੀਆਂ,0.875,0.0
ਭੰਗੀ,0.0,0.125
ਅਗਵਾਕਾਰ,0.0,0.0
ਸ਼ਤਾਬਦੀ,0.0625,0.0
ਸੰਗਤ,0.0,0.0
ਮਹਾਸ਼ੋਣ,0.375,0.25
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,0.0,0.125
ਹਮਲਾ,0.25,0.40833333
ਜਮਨਾਸਟਿਕ,0.0,0.0
ਅੱਯਾਸ਼ੀ,0.4375,0.20833333
ਢਿੱਲਾਪਣ,0.35227272,0.40625
ਆਈਸਕਰੀਮ_ਕੋਨ,0.0,0.0
ਸੰਗਾ,0.125,0.5
ਗੁਲਛਰੇ,0.25,0.25
ਨਾਤਾ,0.0,0.0
ਸੰਗਲ਼,0.0,0.0
ਨਿਆਮ,0.0,0.0
ਨਿਖੇਦੀ,0.0,0.5
ਅਕਾਜ,0.125,0.5416667
ਉਗਰਤਾ,0.3125,0.5
ਖੱਬੀਖ਼ਾਨ,0.25,0.25
ਲਹੂੜਾ,0.0,0.75
ਸੁੰਦਰੀ_ਅੰਬ,0.0,0.125
ਮਜ਼ਾਜੀ,0.25,0.25
ਧਮੂੜੀ,0.0,0.0
ਦਸਤਾਵੇਜ,0.3125,0.0
ਔਟੋ,0.0,0.0
ਹਮੀਰ,0.5,0.0
ਖੋਟਾ,0.375,0.43055555
ਰਾਜਗੀ,0.0,0.0
ਦਸਤਾਰ,0.0,0.0
ਝੱਟਣਾ,0.0,0.3125
ਨਿਰੁਕਤੀਕਾਰ,0.0,0.0
ਨਿਓਲ਼,0.0,0.0
ਦਿਆਨਤਦਾਰ,0.475,0.375
ਪਲਾਤਾ,0.25,0.1875
ਖਾਲੀ_ਕਰਨਾ,0.25,0.28125
ਕੰਠੀ_ਵਰਣ,0.0,0.0
ਨਾਲਸ਼,0.0,0.25
ਸਰਜ਼ਮੀਨ,0.125,0.0
ਟਰਾਂਸਫਾਰਮਰ,0.0,0.0
ਬਕਿਆਂ,0.0,0.0
ਔਰਤਾਨਾ,0.0,0.5
ਨਾਲਾ,0.0,0.75
ਚੁੰਬਣਾ,0.0,0.625
ਅਧਵਾੜ,0.0,0.0
ਹੰਘਣਾ,0.0,0.0
ਉਪਜੀਵਕਾ,0.1875,0.25
ਨਾਲੋ,0.0,0.0
ਖ਼ਆਲ,0.5,0.0
ਡੀਹੜਾ,0.16666667,0.0
ਤੰਬੂਰਾ,0.0,0.0
ਸ਼ੋਪਿੰਗ_ਮਾਲ,0.125,0.0
ਸੰਥਾ,0.0,0.0
ਪ੍ਰਿਅਤਾ,0.375,0.125
ਠੱਲ੍ਹੀਦਾ,0.0,0.0
ਦਸਤਾਵੇਜ਼,0.0,0.0
ਰਾਜਕੀ,0.0,0.0
ਹਮਾਮ,0.0,0.0
ਨਾਰਦ,0.5,0.0
ਦੈਵਗੱਤ,0.4642857,0.75
ਬਾਦਫਰੰਗ,0.125,0.125
ਮਜ਼੍ਹਬੀਆਂ,0.75,0.0
ਬੇਐਹਤਿਆਤੀ,0.0,0.75
ਬੋਝਲ਼,0.25,0.125
ਕੇਰੀਦਾ,0.0,0.125
ਬੋਝਲ,0.25,0.125
ਸਬਜੀ,0.0,0.0
ਅਨੁਸੂਚਿਤ,0.125,0.0
ਜਹਾਜਰਾਨੀ,0.0,0.0
ਗਿਰਦੋਨਵਾਹ,0.125,0.0
ਸੰਢਾ,0.0,0.4375
ਸੰਢੀ,0.0,0.0
ਵਾਸ਼ਪਿਤ_ਕਰਨਾ,0.125,0.083333336
ਨਾਰਾ,0.0,0.75
ਕੁਹੱਬੜਾ,0.0,0.0
ਨਾਰੀ,0.0,0.0
ਨਿਓਂ,0.125,0.0
ਰਿਜ਼ਰਵੇਸ਼ਨ,0.0,0.0
ਬੇਮੌਸਮਾ,0.0,0.625
ਤਿਰੜਫਿੱਸ,0.0,0.625
ਖੌਂਦ,0.0,0.0
ਉਪਰ_ਤੋਂ,0.0,0.0
ਮਜ਼ਾਜਣ,0.25,0.25
ਨਾਰੇ,0.0,0.0
ਦਵਾਘਰ,0.0,0.125
ਗੰਦਾ,0.28933334,0.5412258
ਇਸ਼ਤਿਹਾਰ,0.0,0.0
ਸਫਾਈ,0.275,0.40625
ਘਣਘੋਰ,0.225,0.25
ਇਜਰਾ,0.0,0.0
ਖੱਚਰਪੁਣਾ,0.39583334,0.475
ਨਿਊਕਲੀਅਰ,0.125,0.0
ਅਸਮਝ,0.0,0.1875
ਪ੍ਰਤੀਕਿਰਿਆ,0.0,0.0
ਗੰਧਕ,0.0,0.0
ਜਬਾਨੀ,0.125,0.0
ਅਸਮਤ,1.0,0.0
ਕਣੱਖਾ,0.625,0.5
ਝਾਲਰ,0.375,0.0
ਗੰਦਮ,0.0,0.0
ਪ੍ਰਸ਼ਨਆਤਮਿਕ,0.0,0.0
ਵੇਗ,0.0,0.0
ਸਾਰਜੰਟ,0.125,0.125
ਖਿੱਲਰਨਾ,0.125,0.375
ਪੂੰਛਲ,0.0,0.0
ਪਰਕਾਰ,0.31617647,0.13636364
ਵੇਖ,0.0,0.0
ਥੰਮਣਾ,0.0,0.0
ਨਾਪਾਕ,0.15625,0.53125
ਸਿੱਕਣਾ,0.34375,0.25
ਗੰਡਾ,0.20625,0.22321428
ਜਖਾਮਤ,0.125,0.5
ਖੋਚੜ,0.125,0.5625
ਹਿਤਕਾਰੀਆਂ,0.5,0.0
ਜੜ੍ਹ,0.25,0.0
ਨਾਭੀ,0.0,0.0
ਮੁਲਕੀ,0.125,0.0
ਅਵੇਸਲ਼ਾਪਣ,0.0,0.75
ਵੇਚ,0.0,0.0
ਕੋਟਾਰ,0.0,0.0
ਅਣਚਾਹਿਆ,0.0,0.5
ਨਿਰਭੈਤਾ,0.25,0.5
ਨਿਖਾਰਨਾ,0.39772728,0.4
ਖਲ੍ਹਾਰ,0.125,0.125
ਵੇਰ,0.16666667,0.0
ਘਮਾਉ,0.1875,0.275
ਨਾਮਾ,0.0,0.0
ਰਾਜਪਾਲ,0.0,0.0
ਅਸਫਲ_ਹੋਣਾ,0.22916667,0.09375
ਵਿਸਤਰਿਤ,0.0,0.0
ਠੁੰਮ੍ਹਣਾ,0.0,0.125
ਨਾਮੀ,0.25,0.125
ਸੋਲ੍ਹਾਂ,0.0,0.0
ਖੋਚਲ,0.125,0.5625
ਸੌੜੇ,0.25,0.0
ਉਭਰਨਾ,0.125,0.125
ਸੌੜੀ,0.25,0.0
ਰੋਸ਼ਨਦਾਨ,0.0,0.0
ਖੋਚਰ,0.41666666,0.25
ਸੌੜਾ,0.296875,0.325
ਤਾਲ਼ਾਬੰਦੀ,0.0,0.0
ਸਾਰ_ਰਹਿਤ,0.2109375,0.2939189
ਅੰਦੋਲਨ,0.125,0.3125
ਅਮੋਲਕ,0.375,0.0
ਜੁਗਾਲੀ,0.0,0.0
ਡਰਪੋਕ,0.375,0.375
ਟਰਸਟੀ,0.0,0.0
ਜੜ.ਮੂਲ,0.2934706,0.3131111
ਗਿਆਨਮਈ,0.5,0.125
ਅਸਫਲ,0.0,0.375
ਆਖੀਆਂ,0.25,0.125
ਪਹੁੰਚ_ਜਾਣਾ,0.125,0.0
ਹਰਾਂਬੜ,0.0,0.0
ਕੇਹਰ,0.0,0.0
ਨਾਬਰ,0.375,0.55
ਖੇਤਰਫ਼ਲ,0.0,0.0
ਖੋਜੀ,1.0,0.0
ਖੋਜੂ,1.0,0.0
ਵੇਲ,0.21875,0.21875
ਨਿਭਾਊ,0.59375,0.375
ਬਾਂਕਪਨ,0.0,0.0
ਤਕਾਉਣਾ,0.0,0.0
ਔਥੇ,0.0,0.0
ਗੋਤਾਖ਼ੋਰ_ਮੁਕਬਲਾ,0.0,0.0
ਥਿੜਕਣਾ,0.275,0.3472222
ਕੇਸਰ,0.0,0.0
ਗੰਢਲ,0.0,0.25
ਦਖਲਕਾਰ,0.0,0.0
ਕਊਚ,0.0,0.0
ਕਉਸ,0.0,0.0
ਸਰਤਾਜ,0.625,0.0
ਮੱਲ_ਭੂਮੀ,0.0,0.0
ਨਾਈਟ੍ਰੋਜਨ,0.0,0.0
ਕਿੰਨਰੀ,0.0,0.0
ਅਪੇਖਿਅਤ,0.375,0.125
ਪਰਖਣਾ,0.375,0.5
ਢਕਵੰਜ,0.3125,0.32142857
ਵੋਟ,0.0,0.0
ਹਥੀਆਰ-ਬੰਦ,0.25,0.125
ਗੁਲਾਬੀ,0.5,0.125
ਗੱਲ_ਕਰਨਾ,0.0,0.0
ਦੁਤਰਫ਼ਾ,0.375,0.125
ਹੈਵਾਨੀਅਤ,0.0,0.75
ਖਪੜੈਲ,0.0,0.0
ਵਢਾਈ,0.375,0.0
ਸੰਮਣ,0.0,0.0
ਝਾੜੀਦਾਰ,0.0,0.375
ਡੁੰਮ੍ਹ,0.0,0.125
ਸੁਪਾਤਰ,0.6875,0.0
ਕੁੱਟਣਾ,0.1875,0.2857143
ਨਿਝਕ,0.30357143,0.4
ਨਾਤਜਰਬੇਕਾਰ,0.25,0.4431818
ਕਿਤ੍ਹਾ,0.25,0.0
ਸੰਭਵ,0.4375,0.375
ਕੈਕਾਲ,0.0,0.75
ਬਿਕਾਰ,0.25,0.5
ਖੋਦੀ,0.21875,0.225
ਤੱਕਨਾ,0.0,0.0
ਕਊਆ,0.125,0.3125
ਪਰਿਵਰਤਨ,0.0,0.0
ਅੰਤਰਰਾਸ਼ਟਰ,0.0,0.625
ਨਿਜੀ,0.125,0.25
ਸਫੇਦ,0.3425,0.29924244
ਨੇਤਰਾ,0.0,0.0
ਤੀਲ੍ਹਾ,0.0,0.0
ਖੋਪਰ,0.0,0.0
ਕੁਇੰਟਲ,0.0,0.0
ਸ਼ਭਚਿੰਤਕ,0.375,0.0
ਕੈਦੀ,0.0625,0.1875
ਝਮਾਝਮ,0.125,0.0
